dataset,OPT,LRU,Marker,Rand,FollowPred+ParrotNext,LV_PredMarker+ParrotNext,Rohatgi_LMarker+ParrotNext,Rohatgi_LNonMarkerR[0.010000]+ParrotNext,Rohatgi_LNonMarkerD[0.010000]+ParrotNext,Wei_BlindOracleR[0.010000]+ParrotNext,Wei_BlindOracleD[0.010000]+ParrotNext,ParrotCache,ACEPS_TrustDoubt+ParrotCache,ACEPS_RobustFollowR[0.010000]+ParrotCache,ACEPS_RobustFollowD[0.010000]+ParrotCache
data/astar_100p.pkl,1.0,1.5335224313873224,1.522021428650571,1.4669318471408153,1.1351090822465735,1.4987535040386468,1.4989197035001607,1.496360231792849,1.487485180548015,1.311147551881932,1.139806987025362,1.0835207693927071,1.4546884868093026,1.2218319612644455,1.0870109580844958
data/astar_100p.pkl,0.37407761873058143,0.04013398801597869,0.04733272303595206,0.08181452507767421,0.2895098202396804,0.061896637816245006,0.06179260985352863,0.06339464047936084,0.06894973368841545,0.17932340213049267,0.2865692964935641,0.3218000998668442,0.08947791833111407,0.2352280292942743,0.31961551264980026
data/astar_100p.pkl,0.0,0.0,0.0,0.0,0.9971006539891256,0.3529365360075455,0.35273541527962715,0.3519569393586329,0.3533166715213049,0.772652522331336,0.9903340684642699,0.0,0.6633382053095872,0.8660917387927208,0.9925802055592543
dataset,OPT,LRU,Marker,Rand,FollowPred+ParrotNext,LV_PredMarker+ParrotNext,Rohatgi_LMarker+ParrotNext,Rohatgi_LNonMarkerR[0.010000]+ParrotNext,Rohatgi_LNonMarkerD[0.010000]+ParrotNext,Wei_BlindOracleR[0.010000]+ParrotNext,Wei_BlindOracleD[0.010000]+ParrotNext,ParrotCache,ACEPS_TrustDoubt+ParrotCache,ACEPS_RobustFollowR[0.010000]+ParrotCache,ACEPS_RobustFollowD[0.010000]+ParrotCache
data/astar_1p.pkl,1.0,1.5335224313873224,1.5211017916301952,1.4646493745360265,1.1626871128937541,1.5009251770024266,1.501501335135674,1.499130222818078,1.4901222120040332,1.3453403210973596,1.1672077382469281,1.1860658371466877,1.4664000088639713,1.3163883749016654,1.189456306161568
data/astar_1p.pkl,0.37407761873058143,0.04013398801597869,0.047908344429649356,0.0832431757656458,0.2722481136262761,0.060537339103417666,0.060176708832667555,0.06166084110075455,0.06729915667998225,0.15792138260097646,0.2694185530403906,0.25761484687083885,0.08214741455836662,0.17604305370616954,0.25549267643142476
data/astar_1p.pkl,0.0,0.0,0.0,0.0,0.9971006539891256,0.40099442063359964,0.40048511706613404,0.3934077480026631,0.4037290557035064,0.7444748148302264,0.9909118571071904,0.0,0.7049554586939636,0.864346236268309,0.9906556882490013
dataset,OPT,LRU,Marker,Rand,FollowPred+ParrotNext,LV_PredMarker+ParrotNext,Rohatgi_LMarker+ParrotNext,Rohatgi_LNonMarkerR[0.010000]+ParrotNext,Rohatgi_LNonMarkerD[0.010000]+ParrotNext,Wei_BlindOracleR[0.010000]+ParrotNext,Wei_BlindOracleD[0.010000]+ParrotNext,ParrotCache,ACEPS_TrustDoubt+ParrotCache,ACEPS_RobustFollowR[0.010000]+ParrotCache,ACEPS_RobustFollowD[0.010000]+ParrotCache
data/cactus_100p.pkl,1.0,1.5072968852101938,1.4892724896536702,1.440917011544326,1.17888259638423,1.4432585493356567,1.4432585493356567,1.4470159006752341,1.4473970812459158,1.214876933130037,1.1878675669788716,1.01078196471357,1.3982247876279679,1.0540187323023307,1.0227619255064255
data/cactus_100p.pkl,0.3365606936416185,0.0,0.011958092485549134,0.044039017341040466,0.21788294797687863,0.042485549132947976,0.042485549132947976,0.03999277456647399,0.039739884393063585,0.1940028901734104,0.2119219653179191,0.3294075144508671,0.07236271676300579,0.3007225433526012,0.3214595375722544
data/cactus_100p.pkl,0.0,0.0,0.0,0.0,0.9849710982658959,0.3768650650289017,0.3768470014450867,0.372005960982659,0.37442196531791905,0.7454547507225433,0.8206602239884393,0.0,0.6771879515895953,0.9460869761560694,0.9748148482658959
dataset,OPT,LRU,Marker,Rand,FollowPred+ParrotNext,LV_PredMarker+ParrotNext,Rohatgi_LMarker+ParrotNext,Rohatgi_LNonMarkerR[0.010000]+ParrotNext,Rohatgi_LNonMarkerD[0.010000]+ParrotNext,Wei_BlindOracleR[0.010000]+ParrotNext,Wei_BlindOracleD[0.010000]+ParrotNext,ParrotCache,ACEPS_TrustDoubt+ParrotCache,ACEPS_RobustFollowR[0.010000]+ParrotCache,ACEPS_RobustFollowD[0.010000]+ParrotCache
data/cactus_1p.pkl,1.0,1.5072968852101938,1.4889457634502288,1.4428229143977347,1.3606512742321935,1.4643323894576346,1.464223480723154,1.4671095621868875,1.4684709213678937,1.3995316924417338,1.3695273360923546,1.2040405140492267,1.457307776083642,1.2528860814637335,1.2184709213678937
data/cactus_1p.pkl,0.3365606936416185,0.0,0.01217485549132948,0.04277456647398844,0.09729046242774567,0.02850433526011561,0.028576589595375724,0.02666184971098266,0.025758670520231217,0.0714956647398844,0.09140173410404624,0.20119219653179193,0.033164739884393064,0.16878612716763006,0.1916184971098266
data/cactus_1p.pkl,0.0,0.0,0.0,0.0,0.9849710982658959,0.2275763186416185,0.22751083815028902,0.22414197976878614,0.22425487716763007,0.5261560693641618,0.8187590317919076,0.0,0.7118135838150289,0.9157266076589595,0.9599281972543353
